factory_id,company_name,primary_category,product_keywords,oem_signal,odm_signal,certification_signal,location_signal,mvp_fit,source_url,verification_status,next_action,notes
F331,선진제과(주) / 브랜드 추억의 옛날 손 꽈배기,꽈배기 과자 제조,"꽈배기,과자,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmd3suhpl%7Cci%3DER610b51b2-6113-11f0-92f0-0aca1d163bde%7Ctr%3Dsa%7Chk%3D63c24212dca7f76ab049a066e24f22bb5d7efa0f%7Cnacn%3DSoXQBsQSuk5K&category_code=13&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"꽈배기 과자 제조 후보 확인","팩토리플랫폼 기준 HACCP 꽈배기 과자 전문 제조업체 공개"
F332,(주)마나에프앤비 / 브랜드 로카·풀바·안단잼,커피/잼 제조,"커피,잼,제과제빵,가공,HACCP",미확인,미확인,HACCP,미확인,B,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmd3suhpl%7Cci%3DER610b51b2-6113-11f0-92f0-0aca1d163bde%7Ctr%3Dsa%7Chk%3D63c24212dca7f76ab049a066e24f22bb5d7efa0f%7Cnacn%3DSoXQBsQSuk5K&category_code=13&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"커피·잼 제조 후보 확인","팩토리플랫폼 기준 HACCP 커피·잼 전문 제조업체 공개"
F333,(주)플랜에스인터내셔널,타르트/디저트 제조,"타르트,까눌레,마카롱,제과제빵,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmd3suhpl%7Cci%3DER610b51b2-6113-11f0-92f0-0aca1d163bde%7Ctr%3Dsa%7Chk%3D63c24212dca7f76ab049a066e24f22bb5d7efa0f%7Cnacn%3DSoXQBsQSuk5K&category_code=13&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"타르트·마카롱 디저트 후보 확인","팩토리플랫폼 기준 타르트·까눌레·마카롱 생산 제과 제조기업 공개"
F334,(주)대하,디저트 제조,"디저트,제과제빵,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmd3suhpl%7Cci%3DER610b51b2-6113-11f0-92f0-0aca1d163bde%7Ctr%3Dsa%7Chk%3D63c24212dca7f76ab049a066e24f22bb5d7efa0f%7Cnacn%3DSoXQBsQSuk5K&category_code=13&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"디저트 OEM 가능 여부 확인","팩토리플랫폼 기준 디저트 전문 제조업체 공개"
F335,브레몬,제과/제빵 제조,"제과,제빵,HACCP",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?NaPm=ct%3Dmd3suhpl%7Cci%3DER610b51b2-6113-11f0-92f0-0aca1d163bde%7Ctr%3Dsa%7Chk%3D63c24212dca7f76ab049a066e24f22bb5d7efa0f%7Cnacn%3DSoXQBsQSuk5K&category_code=13&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"제과·제빵 후보 확인","팩토리플랫폼 기준 제과·제빵 전문업체 공개"
F336,(주)케이엔씨푸드,바베큐 폭립 제조,"바베큐폭립,축산물,가공,HACCP",미확인,미확인,HACCP,경기 파주,B,https://www.factory-platform.com/index.html?locale=ko&return_url=%2Fmanufacturer%3Ftpf%3Dproduct%2Fview%26category_code%3D11%2C14%26code%3D420,플랫폼확인,"폭립·육가공 HMR 후보 확인","팩토리플랫폼 상세 기준 바베큐 폭립 제조 전문기업 공개"
F337,(주)선일에프에스,축산물 가공,"축산물,가공,HACCP,선육",미확인,미확인,HACCP,경기 안산,C,https://www.factory-platform.com/index.html?locale=ko&return_url=%2Fmanufacturer%3Ftpf%3Dproduct%2Fview%26category_code%3D11%2C14%26code%3D430,플랫폼확인,"축산물 가공·납품 후보 확인","팩토리플랫폼 상세 기준 축산물 전문업체 및 신선 선육 공개"
F338,(주)동아푸드,수산물 수입/가공 제조,"자반고등어,수산물,수입,가공,HACCP",미확인,미확인,HACCP,부산,C,https://www.factory-platform.com/index.html?locale=ko&return_url=%2Fmanufacturer%3Ftpf%3Dproduct%2Fview%26category_code%3D10%26code%3D429,플랫폼확인,"수산물 가공 B2B 후보 확인","팩토리플랫폼 상세 기준 수산물 전문 제조업체 공개"
F339,문푸드,순대 제조,"순대,찰순대,암뽕막창순대,HACCP",미확인,미확인,HACCP,미확인,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"순대 HMR 제조 후보 확인","팩토리플랫폼 AI 추천 기준 순대 제조 및 HACCP 공개"
F340,(주)재원에프앤에스 중앙 조리센터,즉석섭취식품 제조,"즉석섭취식품,운반급식,HACCP,센트럴키친",미확인,미확인,HACCP,경기 하남,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"즉석섭취식품 센트럴키친 후보 확인","팩토리플랫폼 AI 추천 기준 즉석섭취식품 전문 식품제조가공업체 및 HACCP 공개"
F341,향미김치,김치/절임식품 제조,"김치,절임배추,김칫속,HACCP",미확인,미확인,HACCP,충북 옥천,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"김치·절임식품 후보 확인","팩토리플랫폼 AI 추천 기준 김치 및 절임식품 전문 제조업체 공개"
F342,(주)호텔리어쿡,김치/절임식품 제조,"김치,절임식품,김칫속,HACCP",미확인,미확인,HACCP,경기 김포,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"김치·김칫속 제조 후보 확인","팩토리플랫폼 AI 추천 기준 김치·절임식품 및 HACCP 공개"
F343,청원생명농협쌀조합공동사업법인 식품소재가공센터,곡류가공/떡/과자 제조,"곡류가공품,떡류,과자,알파미분,HACCP",미확인,미확인,HACCP,충북 청주,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"곡물소재·쌀가공 후보 확인","팩토리플랫폼 AI 추천 기준 곡류가공품·떡류·과자 HACCP 공개"
F344,(주)이킴,김치/절임식품 제조,"김치,김칫속,절임식품,HACCP",미확인,미확인,HACCP,충북 보은,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"김치·절임식품 후보 확인","팩토리플랫폼 AI 추천 기준 김치 및 절임식품 주력 제조업체 공개"
F345,농업회사법인 코네이처(주),건강식품 원료/가공 제조,"계피,민들레,핑거루트,양파,건강식품원료",미확인,미확인,미확인,충남 공주,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"건강식품 원료 가공 후보 확인","팩토리플랫폼 AI 추천 기준 자연 원료 기반 식품 가공 전문업체 공개"
F346,동산영농조합,과채가공품 제조,"아이스홍시,과채가공품",미확인,미확인,미확인,경북 청도,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"과채가공품 후보 확인","팩토리플랫폼 AI 추천 기준 과채가공품 생산 업체 공개"
F347,주식회사 고려인삼제품공사,침출차/음료베이스 제조,"침출차,음료베이스,커피,코코아가공품,HACCP",미확인,미확인,HACCP,충남 천안,B,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"차·음료베이스 후보 확인","팩토리플랫폼 AI 추천 기준 침출차·음료베이스·커피 등 생산 및 HACCP 공개"
F348,(주)삼진 지.에프,소스/농수산물 가공 제조,"소스,가공식품,농수산물,HACCP",미확인,미확인,HACCP,전남 나주,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"소스·농수산물 가공 후보 확인","팩토리플랫폼 AI 추천 기준 소스·가공·농수산물 제조 후보 공개"
F349,(주)네츄럴굿띵스,효모/효소/전분가공 제조,"효모식품,효소식품,전분가공품,HACCP",미확인,미확인,HACCP,충북 청주,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=318&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"기능성 소재·분말 후보 확인","팩토리플랫폼 AI 추천 기준 효모식품·효소식품·전분가공품 생산 및 HACCP 공개"
F350,나라식품,홍어무침/수산가공 제조,"홍어무침,회무침,수산가공,양념",미확인,미확인,미확인,경기 안양,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=338&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"수산 무침 가공 후보 확인","팩토리플랫폼 AI 추천 기준 홍어무침·회무침 제조업체 공개"
F351,다오미식품,소스/절임식품 제조,"냉면양념장,냉면육수,단무지,소스,절임식품",미확인,미확인,미확인,경남 양산,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=338&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"냉면 소스·절임식품 후보 확인","팩토리플랫폼 AI 추천 기준 소스·절임식품 제조 후보 공개"
F352,안면도해송고구마말랭이,고구마 가공 제조,"고구마말랭이,농산가공,간식",미확인,미확인,미확인,충남 태안,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=338&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"고구마 말랭이 스낵 후보 확인","팩토리플랫폼 AI 추천 기준 고구마 가공 제조업체 공개"
F353,우리축산물유통,식육추출/도가니곰국 제조,"도가니곰국,추출가공식품,축산가공",미확인,미확인,미확인,경북 상주,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=338&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"곰국·탕류 HMR 후보 확인","팩토리플랫폼 AI 추천 기준 상주 가마솥 도가니 곰국 생산 공개"
F354,콩뜨는집,전통 발효식품 제조,"청국장,고추장,한식간장,된장",미확인,미확인,미확인,제주,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EB%86%8D%2F%EC%88%98%EC%82%B0%EB%AC%BC&tpf=product%2Flist_ai,플랫폼확인,"전통 발효식품 후보 확인","팩토리플랫폼 AI 추천 기준 수제청국장·고추장·간장·된장 제조업체 공개"
F355,이거어때,곡류가공품 제조,"누룽지,현미누룽지,곡류가공품",미확인,미확인,미확인,충북 괴산,C,https://www.factory-platform.com/main/member/login?category_code=&nature_url=member%2Flogin&orderBy=rand&page=3&tpf=product%2Flist_ai&url=member%2Flogin,플랫폼확인,"누룽지·곡류 스낵 후보 확인","팩토리플랫폼 AI 추천 기준 깜밥누룽지 등 곡류가공품 제조 후보 공개"
F356,도들샘,즉석조리/견과류 가공 제조,"즉석조리식품,땅콩,견과류,무침회소스,장조림",미확인,미확인,HACCP,경북 경산,B,https://factory-platform.com/index.html?locale=ko&return_url=%2Fmember%2Flogin%3Ftpf%3D%26url%3Dmanufacturer%2Fai-recommended-manufacturers%26return_url%3D%2Fmanufacturer%2Fai-recommended-manufacturers%3Ftpf%3Dproduct%2Flist_ai%26category_code%3D%26nature_url%3Dmanufacturer%2Fai-recommended-manufacturers%26orderBy%3Drand%26page%3D662,플랫폼확인,"즉석조리·견과류 반찬 후보 확인","팩토리플랫폼 AI 추천 기준 즉석조리식품과 땅콩·견과류 가공품 제조 공개"
F357,대박마을,가공식품 제조,"가공식품,HACCP",미확인,미확인,HACCP,충남 보령,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=450&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"가공식품 품목 확인","팩토리플랫폼 AI 추천 기준 HACCP 가공식품 제조 후보 공개"
F358,삼진식품,농수산물 가공 제조,"농수산물,가공식품",미확인,미확인,미확인,경북 예천,C,https://factory-platform.com/manufacturer/ai-recommended-manufacturers?category_code=%EA%B0%80%EA%B3%B5&nature_url=manufacturer%2Fai-recommended-manufacturers&orderBy=rand&page=317&tpf=product%2Flist_ai&url=manufacturer%2Fai-recommended-manufacturers,플랫폼확인,"농수산물 가공 후보 확인","팩토리플랫폼 AI 추천 기준 농수산물·가공 제조 후보 공개"
F359,(주)지산푸드시스템,떡 제조,"떡,HACCP,가공식품",미확인,미확인,HACCP,미확인,C,https://www.factory-platform.com/manufacturer?category_code=14&nature_url=manufacturer&orderBy=3&page=2&status=y&tpf=product%2Flist&url=manufacturer,플랫폼확인,"떡류 제조 후보 확인","팩토리플랫폼 기준 HACCP 떡 전문 제조업체 공개"
F360,해바라기식품,식품 제조 후보,"식품제조,가공식품",미확인,미확인,미확인,미확인,C,https://factory-platform.com/index.html?locale=ko&return_url=%2Fmember%2Flogin%3Ftpf%3D%26url%3Dmanufacturer%26return_url%3D%2Fmanufacturer%3Ftpf%3D%26nature_url%3Dmanufacturer%26category_code%3D%26status%3Dy%26is_sub%3Dy%26orderBy%3D1%26page%3D32,플랫폼확인,"주력 품목과 OEM 가능 여부 확인","팩토리플랫폼 제조사 목록 기준 식품 제조 후보 공개"
F361,(주)BDP,베이커리 냉동생지/완제품 제조,"냉동생지,냉동완제품,베이커리,HACCP",미확인,미확인,HACCP,미확인,B,https://factory-platform.com/index.html?locale=ko&return_url=%2Fmember%2Flogin%3Freturn_url%3D%2Fmanufacturer%3Ftpf%3D%26url%3Dmanufacturer%26nature_url%3Dmanufacturer%26category_code%3D%26status%3Dy%26page%3D28,플랫폼확인,"냉동 베이커리 후보 확인","팩토리플랫폼 기준 베이커리류 냉동 생지와 냉동 완제품 제조 HACCP 회사 공개"
F362,캔버스에프앤비(F&B),과일/채소칩 제조,"과일칩,채소칩,건강간식,건조원료,HACCP",미확인,미확인,HACCP,경기 수원,B,https://factory-platform.com/manufacturer?category_code=10%2C13%2C14%2C19&code=602&tpf=product%2Fview,플랫폼확인,"건강 간식·건조 원료 후보 확인","팩토리플랫폼 상세 기준 HACCP 과일칩·채소칩·건강 간식류 제조 후보 공개"
F363,애쉬애쉬웍스/ASH ASH WORKS,스페셜티 커피 제조,"스페셜티커피,제과제빵,커피",미확인,미확인,미확인,미확인,C,https://www.factory-platform.com/index.html?locale=ko&return_url=%2Fmain%2Fmember%2Flogin%3Ftpf%3D%26url%3Dmanufacturer%26return_url%3D%252Fmanufacturer%253Ftpf%253D%26nature_url%3Dmanufacturer%26category_code%3D%26status%3Dy%26print_data_count%3D5%26is_sub%3Dy%26orderBy%3D1%26page%3D67,플랫폼확인,"스페셜티 커피 제조 후보 확인","팩토리플랫폼 기준 스페셜티 커피 기반 제조 회사 공개"
F364,리바이프로덕트,제과제빵 OEM/ODM,"빵,케이크,쿠키,비스킷,OEM,ODM,HACCP",Y,Y,HACCP,미확인,A,https://www.factory-platform.com/manufacturer?category_code=13&code=574&tpf=product%2Fview,플랫폼확인,"제과제빵 OEM/ODM 우선 후보 확인","팩토리플랫폼 상세 기준 제과제빵 OEM/ODM과 HACCP 인증시설 공개"
F365,(주)맘메이크,곡물/즉석섭취/체중조절식 제조,"곡류가공품,즉석섭취식품,체중조절식,HACCP",미확인,미확인,HACCP,경기 파주,B,https://www.factory-platform.com/main/member/login?category_code=&nature_url=member%2Flogin&orderBy=rand&page=3&tpf=product%2Flist_ai&url=member%2Flogin,플랫폼확인,"곡물·체중조절식 후보 확인","팩토리플랫폼 AI 추천 기준 곡물 가공품·즉석섭취식품·체중조절용 조제식품 생산 공개"
F366,농업회사법인(주)꼬로베이,잼/혼합간장 제조,"사과잼,만능간장,농산가공,소스",미확인,미확인,미확인,강원 평창,C,https://factory-platform.com/member/login?category_code=%EC%86%8C%EC%8A%A4&tpf=product%2Flist_ai,플랫폼확인,"잼·간장 소스 후보 확인","팩토리플랫폼 AI 추천 기준 사과잼과 만능간장 농산물 가공 제품 제조 공개"
